PlayerId,Year,TeamId,LeagueId,GP,Min,W,L,T/OL,ENG,SO,GA,SA,GR
32458,2026,1923,128,2,7188,0,2,0,0,0,10,51,35
32514,2031,80,10,4,14400,3,1,0,0,0,9,133,73
32514,2028,39,1,3,11100,3,0,0,0,0,5,88,83
32514,2025,67,10,4,12420,1,2,0,0,1,7,108,75
32514,2023,72,10,4,14529,3,1,0,0,1,7,109,80
32514,2022,213,14,3,10771,1,2,0,0,0,11,79,49
32520,2032,35,0,3,10802,1,1,1,0,0,12,85,52
32520,2031,43,1,3,10800,3,0,0,0,1,6,66,68
32520,2030,34,0,3,10685,0,2,1,0,0,12,141,86
32520,2022,55,1,3,10800,2,1,0,0,0,6,97,81
32520,2023,55,1,4,14700,1,2,1,0,0,14,134,65
32520,2024,21,0,4,10768,1,3,0,0,0,16,114,51
32520,2025,21,0,3,11100,3,0,0,0,0,6,96,79
32520,2026,21,0,3,10978,1,2,0,1,0,15,83,44
32520,2027,49,1,2,7418,2,0,0,0,0,3,48,69
32520,2027,21,0,1,3600,1,0,0,0,0,4,29,57
32520,2028,11,0,3,10768,1,2,0,0,0,12,111,73
32520,2029,34,0,3,10730,1,2,0,0,1,7,98,72
32569,2029,3916,33,4,14729,2,1,1,0,1,10,125,72
32569,2028,3916,33,4,11852,2,1,0,0,0,9,118,74
32569,2026,55,1,5,15273,3,1,1,0,1,12,132,71
32569,2025,4837,1,3,11043,1,1,1,0,1,4,81,80
32569,2024,41,1,2,7200,1,1,0,0,0,6,44,51
32569,2024,31,0,0,0,0,0,0,0,0,0,0,0
32569,2023,41,1,3,10208,1,2,0,0,0,11,103,69
32569,2022,45,1,1,3546,0,1,0,0,0,2,24,67
34561,2029,75,10,4,14392,2,2,0,0,0,13,127,66
34561,2028,75,10,4,14337,2,2,0,1,0,11,136,67
34561,2027,75,10,5,13786,2,2,0,1,0,17,172,65
34561,2025,75,10,3,10776,2,1,0,0,1,5,83,79
34561,2024,4620,10,4,13149,1,3,0,1,0,13,91,50
36544,2027,4247,33,2,7200,2,0,0,0,0,6,68,71
36544,2026,4247,33,4,14674,3,1,0,0,0,7,81,63
36544,2025,4920,10,3,10800,3,0,0,0,0,5,68,69
36544,2024,41,1,2,7800,1,0,1,0,0,8,57,51
36544,2023,4883,33,3,9428,1,0,1,0,0,6,82,72
36544,2022,4620,10,3,10077,2,0,0,0,0,4,95,86
36825,2022,77,10,4,14846,1,0,3,0,1,10,116,74
36825,2025,170,33,5,15486,2,2,0,0,0,10,129,68
36825,2026,170,33,3,8486,0,2,0,0,0,10,76,54
37894,2032,54,1,2,6744,1,1,0,0,0,9,72,57
37894,2030,167,33,3,8121,0,2,0,0,0,10,87,60
37894,2029,167,33,4,15076,2,0,2,0,0,11,131,72
40834,2031,2571,48,3,11400,2,0,1,0,0,4,90,85
40834,2030,2571,48,6,13362,0,4,0,1,0,21,147,50
40834,2029,2571,48,2,6902,1,1,0,0,0,9,63,50
40834,2027,966,48,4,14496,2,1,1,1,2,4,128,89
40834,2026,966,48,3,10708,1,2,0,0,0,11,97,63
40834,2025,893,4,2,7800,1,0,1,0,0,3,63,83
40834,2024,893,4,1,3575,0,1,0,1,0,4,38,66
40834,2023,831,7,4,14409,3,1,0,0,0,8,104,72
44133,2026,4883,33,4,14366,2,2,0,1,0,9,117,69
44133,2025,585,59,3,10717,1,2,0,0,0,7,87,67
44133,2024,2187,59,4,14400,4,0,0,0,2,6,88,73
44938,2032,2571,48,5,17913,3,2,0,1,1,8,130,75
45788,2031,828,66,3,11100,3,0,0,0,0,4,70,77
45849,2032,838,66,3,10958,2,1,0,0,1,6,68,66
52706,2031,872,48,3,9163,0,2,1,0,0,14,94,47
126555,2031,225,14,1,3545,0,1,0,0,0,2,30,74
126555,2030,225,14,1,3600,1,0,0,0,0,4,32,49
138824,2031,176,14,3,8182,1,1,0,2,0,4,70,70
138824,2030,176,14,3,11024,1,1,1,0,1,7,112,82
21672,2028,3987,48,4,14344,1,3,0,1,0,16,121,60
31555,2030,632,6,1,3900,1,0,0,0,0,3,27,71
31555,2027,632,6,3,9136,0,3,0,0,0,10,142,72
31555,2025,59,1,0,0,0,0,0,0,0,0,0,0
31555,2023,194,14,2,7257,2,0,0,0,0,2,43,72
31555,2022,194,14,4,14379,1,3,0,0,0,17,119,50
156652,2030,141,13,4,15000,2,1,1,0,0,8,120,72
156652,2029,141,13,4,14799,3,1,0,0,0,12,123,70
147884,2028,125,11,4,14317,3,1,0,1,0,10,96,61
147884,2027,125,11,3,7631,1,2,0,0,0,7,72,61
147884,2026,125,11,3,11100,2,0,1,0,0,7,91,75
9453,2025,127,11,6,18940,1,5,0,0,0,27,191,49
18273,2032,1827,6,4,14320,2,2,0,0,0,14,197,83
18273,2030,635,6,3,11093,2,1,0,1,0,7,111,84
18273,2028,626,6,5,18900,3,0,2,0,1,12,154,75
18273,2027,626,6,4,14603,2,1,1,0,1,10,143,79
18273,2026,82,10,3,7758,2,0,0,0,0,5,83,74
18273,2025,64,1,3,9978,2,1,0,0,0,13,85,52
18273,2024,625,6,1,3873,0,0,1,0,0,4,26,50
18273,2023,625,6,1,3600,0,1,0,0,0,3,44,85
36009,2028,165,32,5,17160,4,0,0,0,0,14,141,67
36009,2027,80,10,4,11319,1,1,1,0,0,12,104,53
36009,2026,4245,10,4,14324,3,1,0,0,0,9,139,79
36009,2025,1368,32,5,14920,4,1,0,0,0,21,129,45
36009,2024,4919,32,4,11175,2,1,0,0,0,15,101,57
163207,2031,128,13,3,10889,2,0,1,0,0,10,97,67
163308,2031,140,13,4,14700,2,1,1,0,0,15,100,46
163308,2030,140,13,2,7200,1,1,0,0,0,8,73,68
165652,2031,102,12,4,14330,2,2,0,0,0,11,102,61
161861,2031,144,13,4,12954,1,1,1,0,0,18,124,47
161861,2029,144,13,5,15127,2,2,1,0,1,9,127,69
163347,2031,136,13,4,11340,2,2,0,0,0,16,75,39
161842,2031,137,13,4,11634,3,0,0,0,0,7,101,73
161842,2030,137,13,5,16878,3,2,0,0,0,14,171,76
161863,2031,139,13,5,13922,2,1,0,0,0,17,151,60
161863,2030,139,13,3,9128,1,1,0,0,0,12,74,49
163544,2030,131,13,5,12832,1,2,0,0,0,11,106,58
165445,2031,115,11,1,2620,0,0,0,0,0,2,27,68
165445,2030,115,11,0,0,0,0,0,0,0,0,0,0
165872,2031,143,13,3,10800,3,0,0,0,0,11,57,42
37896,2024,179,14,4,12115,0,3,0,0,0,13,99,54
163358,2031,133,13,3,9691,0,3,0,0,0,15,108,50
168935,2030,106,12,3,10800,1,2,0,0,1,6,83,72
74181,2028,1096,10,0,0,0,0,0,0,0,0,0,0
74181,2028,3789,2,1,3600,1,0,0,0,0,2,20,61
74181,2027,3789,2,4,11415,0,2,1,0,0,14,97,49
74181,2026,93,12,5,12609,1,1,1,0,0,13,117,55
74181,2025,93,12,4,11864,1,3,0,0,0,13,119,58
74181,2024,92,12,4,14343,2,2,0,0,0,11,106,61
160265,2030,117,11,5,18000,5,0,0,0,2,7,136,78
161862,2031,130,13,4,10535,1,3,0,0,0,24,106,25
161862,2030,130,13,4,14699,3,1,0,0,0,12,107,61
161862,2029,130,13,5,15579,2,3,0,0,0,21,160,53
161862,2028,130,13,4,11256,1,3,0,0,0,18,123,45
39049,2030,69,10,4,14411,3,1,0,1,0,10,95,63
39049,2029,69,10,4,14951,3,1,0,0,0,14,97,49
39049,2028,171,33,4,11160,1,1,1,0,0,10,90,64
39049,2026,78,10,4,11706,1,0,2,0,0,11,117,60
39049,2025,78,10,5,11995,2,1,0,0,0,8,89,60
39049,2024,177,14,3,11100,1,1,1,0,0,11,75,45
39049,2023,177,14,3,10688,0,3,0,1,0,8,124,84
39049,2022,177,14,2,7500,1,1,0,0,0,9,73,59
5773,2030,879,4,2,7149,1,1,0,0,0,4,74,89
5773,2029,879,4,2,7163,1,1,0,0,0,6,66,74
6629,2027,1475,83,3,10694,1,2,0,0,0,8,91,71
6629,2026,1475,83,4,14232,0,4,0,0,0,15,156,68
6629,2025,1934,59,4,11366,2,0,1,0,1,3,59,68
6629,2024,2564,10,3,7838,2,1,0,0,0,9,80,55
6629,2023,139,13,4,14304,4,0,0,0,0,12,103,59
6629,2022,139,13,4,12330,3,0,0,0,0,8,135,83
6742,2031,880,4,0,0,0,0,0,0,0,0,0,0
6742,2024,996,48,4,14355,2,2,0,1,0,8,107,71
7083,2023,517,83,4,12143,2,1,0,0,1,14,103,55
10420,2029,545,24,2,6632,1,1,0,0,0,8,59,57
12258,2030,733,2,3,11222,2,0,1,0,0,6,77,71
12258,2029,733,2,2,7240,2,0,0,0,0,6,42,51
12258,2028,1880,2,3,11100,2,1,0,0,0,4,80,74
12258,2027,1880,2,3,11100,2,0,1,0,0,8,97,67
34580,2031,566,3,0,0,0,0,0,0,0,0,0,0
34580,2030,566,3,0,0,0,0,0,0,0,0,0,0
34580,2029,566,3,4,14615,3,0,1,0,1,8,87,65
34580,2027,4920,10,4,14555,2,1,1,0,0,9,103,75
34580,2026,1096,10,3,10774,1,2,0,1,0,12,124,73
34580,2025,82,10,5,15725,1,3,0,0,0,13,130,61
34580,2024,82,10,3,10800,1,2,0,0,0,10,102,75
34580,2023,175,33,3,11100,1,1,1,0,0,13,101,59
34580,2022,92,12,5,15259,2,2,0,0,0,10,144,75
35057,2024,3798,193,1,3600,1,0,0,0,0,4,31,52
35057,2023,3798,193,4,11470,1,2,0,0,0,11,85,56
35057,2022,135,13,4,14700,0,3,1,0,0,17,159,64
35500,2025,3797,193,2,7200,1,1,0,0,0,4,61,80
35500,2024,4999,193,2,7200,1,1,0,0,1,3,61,86
35500,2022,45,1,1,3587,0,1,0,0,0,2,26,65
36163,2028,222,14,3,10890,2,0,1,0,0,6,70,68
36251,2025,4999,193,1,3600,1,0,0,0,1,0,18,87
36251,2024,3797,193,3,8819,1,0,1,0,0,7,86,74
36251,2023,3797,193,3,9211,2,1,0,0,0,9,92,67
36251,2022,36,1,0,0,0,0,0,0,0,0,0,0
41873,2031,2187,59,3,11041,2,0,1,0,0,8,67,55
41873,2030,632,6,4,14669,4,0,0,0,0,12,120,67
41873,2022,110,11,5,15100,3,1,0,0,1,8,138,79
42060,2027,199,14,0,0,0,0,0,0,0,0,0,0
42060,2026,199,14,2,3893,0,1,0,0,0,4,38,56
42060,2025,199,14,1,3832,1,0,0,0,0,4,35,67
42060,2024,199,14,0,0,0,0,0,0,0,0,0,0
42368,2025,1097,10,4,13548,3,1,0,0,0,12,102,61
42368,2025,53,1,1,3600,0,1,0,0,0,6,35,47
42368,2022,91,12,4,12975,3,1,0,0,0,11,82,55
42368,2023,91,12,4,14366,3,1,0,1,0,10,132,73
42368,2024,91,12,3,9464,1,1,0,0,0,13,94,54
44943,2031,881,48,3,10800,2,1,0,0,1,5,73,71
44943,2030,878,4,3,10771,2,1,0,0,0,7,91,70
44943,2029,886,4,4,13122,1,3,0,0,0,14,143,71
44943,2028,1097,10,4,14400,4,0,0,0,1,5,98,79
44943,2027,74,10,5,15021,2,1,1,0,0,12,126,65
44943,2026,219,14,4,12381,0,3,0,0,0,13,128,64
44943,2025,219,14,3,10748,2,1,0,0,0,8,98,67
44943,2024,219,14,3,10749,2,1,0,0,0,8,82,64
44943,2023,219,14,3,10800,3,0,0,0,0,8,102,80
52740,2033,5096,10,3,9568,2,1,0,0,0,9,76,56
52740,2030,170,33,2,7116,1,1,0,0,0,5,57,71
52740,2029,170,33,4,14347,3,1,0,0,0,12,139,76
52740,2028,170,33,0,0,0,0,0,0,0,0,0,0
52740,2027,170,33,2,4477,0,1,0,1,0,7,45,46
52740,2024,4715,32,4,14349,3,1,0,0,0,12,125,72
52740,2023,4715,32,4,11932,1,3,0,0,0,12,96,54
52740,2022,4839,32,3,10800,1,2,0,0,0,9,74,54
52762,2022,547,24,0,0,0,0,0,0,0,0,0,0
55434,2027,180,14,1,3591,0,1,0,0,0,2,51,98
55434,2026,180,14,2,7200,1,1,0,0,0,4,55,67
55434,2025,180,14,1,3600,1,0,0,0,0,2,23,56
55434,2024,180,14,2,7112,1,1,0,0,0,5,55,68
55449,2027,194,14,3,10800,2,1,0,0,1,8,102,75
55745,2026,192,14,2,7200,2,0,0,0,0,5,41,51
55783,2026,201,14,1,3600,0,1,0,0,0,4,31,58
55783,2025,201,14,1,3600,1,0,0,0,0,3,31,68
55783,2024,201,14,2,7200,2,0,0,0,1,3,61,84
55873,2028,176,14,4,12218,1,3,0,0,0,11,128,71
55873,2027,176,14,2,7200,2,0,0,0,1,2,97,99
55873,2026,176,14,2,7142,1,1,0,1,0,5,86,91
55873,2025,176,14,3,10746,2,1,0,0,0,8,101,75
56311,2023,130,13,4,11108,0,3,0,0,0,19,125,46
56311,2022,130,13,3,8692,1,1,0,0,0,5,77,72
56359,2024,3798,193,1,3600,0,1,0,0,0,3,49,89
56359,2022,128,13,2,7200,2,0,0,0,0,3,49,73
61972,2028,882,4,2,7178,1,1,0,1,0,5,58,69
61972,2027,966,48,3,10797,0,3,0,0,0,11,95,66
61972,2026,882,4,2,7179,1,1,0,0,1,4,37,64
61972,2025,1934,59,4,14372,2,1,1,1,0,12,125,67
62082,2023,1880,2,0,0,0,0,0,0,0,0,0,0
63770,2027,184,14,1,3600,1,0,0,0,0,1,30,91
63770,2026,184,14,2,7169,1,1,0,0,0,5,49,66
64517,2025,3922,83,3,10800,1,2,0,0,0,9,133,85
64610,2031,886,4,0,0,0,0,0,0,0,0,0,0
66347,2028,2187,59,3,10941,2,1,0,0,0,11,82,55
66347,2023,729,2,2,7200,1,1,0,0,1,3,65,90
66645,2026,2233,128,2,3939,1,1,0,0,0,7,49,49
68557,2026,642,6,2,7200,2,0,0,0,1,2,44,79
73484,2031,2493,66,4,14363,2,2,0,1,0,11,137,79
73484,2030,847,66,3,11318,1,1,1,0,0,9,79,58
75149,2029,185,14,3,9221,0,3,0,0,0,14,116,58
75149,2028,185,14,2,6756,0,2,0,0,0,10,81,54
75149,2027,185,14,3,10817,0,2,1,0,0,13,129,62
75149,2026,185,14,1,3600,0,1,0,0,0,4,28,52
75220,2027,214,14,2,7200,2,0,0,0,2,0,42,97
75220,2026,214,14,1,3475,1,0,0,0,0,2,10,41
75220,2024,214,14,3,10800,2,1,0,0,0,9,102,71
79573,2030,945,48,4,12225,1,2,0,1,0,15,148,67
79573,2029,881,48,4,14877,4,0,0,0,1,8,112,75
79573,2028,996,48,3,11083,0,2,1,1,0,9,126,81
139826,2030,549,24,4,14790,1,2,1,0,0,12,154,80
139826,2029,549,24,3,9938,1,2,0,0,0,11,92,56
139826,2028,549,24,4,14691,2,1,1,0,0,11,132,73
139826,2027,549,24,4,13347,2,1,0,0,0,11,163,82
139826,2026,549,24,4,12256,2,1,0,0,1,9,113,71
139826,2025,549,24,2,7200,2,0,0,0,0,3,65,85
145074,2031,4730,48,2,7200,2,0,0,0,0,4,81,89
3,2033,752,2,5,17924,3,2,0,0,1,10,109,65
3,2032,741,2,5,15118,1,1,1,0,0,14,125,61
3,2029,50,1,2,7500,0,1,1,0,0,9,76,59
3,2028,50,1,4,14400,4,0,0,0,2,4,109,87
3,2022,4921,10,5,16759,2,2,1,0,0,15,161,70
3,2023,50,1,4,14728,1,2,1,0,0,15,138,72
3,2024,50,1,5,17970,2,3,0,1,1,14,173,79
3,2025,50,1,3,11400,2,0,1,0,0,6,99,80
3,2026,50,1,3,11100,1,1,1,0,0,8,92,72
496,2033,890,48,3,10800,3,0,0,0,0,7,77,70
496,2032,2571,48,2,7162,0,2,0,0,0,9,68,58
496,2031,894,4,2,7200,0,2,0,0,0,11,66,41
496,2030,876,4,2,4029,1,0,0,0,0,1,23,61
496,2029,876,4,3,10480,0,0,2,0,0,8,87,64
496,2028,891,48,5,18300,3,1,1,0,0,10,138,75
496,2027,996,48,3,10157,1,2,0,0,0,13,111,67
496,2024,60,1,4,14996,2,1,1,0,1,8,125,82
496,2024,27,0,1,3900,1,0,0,0,0,3,46,99
496,2023,60,1,5,14716,0,4,0,0,0,16,131,59
496,2022,212,14,3,10800,3,0,0,0,2,1,67,88
611,2032,2168,2,4,14264,2,2,0,1,0,7,114,76
611,2031,2168,2,5,15737,2,2,0,1,0,16,153,62
934,2032,514,5,2,6671,1,0,0,0,0,3,56,75
934,2031,524,5,2,7500,2,0,0,0,0,3,71,95
934,2030,524,5,5,18576,3,1,1,0,1,13,138,72
934,2028,511,5,1,3600,1,0,0,0,0,2,24,75
934,2027,513,5,2,7156,1,1,0,0,1,3,52,74
934,2026,524,5,3,11048,2,0,1,0,0,8,78,62
934,2025,4864,14,1,3600,1,0,0,0,0,1,29,83
934,2024,4864,14,3,10800,2,1,0,0,1,7,93,78
934,2023,4864,14,4,14335,2,2,0,0,1,10,140,78
934,2022,4864,14,3,10800,2,1,0,0,0,8,80,66
2766,2033,891,48,4,14400,2,2,0,0,0,11,166,83
2766,2032,891,48,4,14400,1,3,0,0,0,12,157,82
2766,2031,891,48,4,14368,2,2,0,0,0,13,156,75
2766,2030,891,48,5,17941,3,2,0,0,1,12,135,62
2766,2029,891,48,4,14643,2,1,1,0,0,8,97,63
2766,2028,545,24,3,9759,1,2,0,0,0,13,100,54
2766,2027,545,24,1,2342,0,1,0,0,0,6,35,32
2766,2026,545,24,4,14329,2,2,0,0,0,9,108,66
2766,2025,887,48,4,14345,3,1,0,0,1,9,146,80
3550,2032,733,2,5,15293,3,1,0,0,1,14,149,63
3550,2029,740,2,1,1973,0,0,0,0,0,1,14,63
3550,2028,749,2,5,16055,2,2,0,1,0,14,137,64
3550,2027,749,2,4,13097,1,3,0,0,0,14,130,60
3550,2024,745,2,2,7171,0,2,0,0,0,6,47,55
3550,2023,745,2,3,11268,1,1,1,0,0,9,95,67
3701,2032,31,0,2,2555,0,1,0,0,0,5,24,40
3701,2027,47,1,2,7231,1,1,0,0,0,9,79,62
3701,2022,87,12,4,14335,3,1,0,0,0,12,108,59
3701,2023,167,33,2,7200,2,0,0,0,0,3,59,80
3701,2024,167,33,2,7454,0,1,1,0,0,4,55,64
3701,2026,81,10,4,14357,1,3,0,0,0,15,133,59
4396,2033,572,3,4,14320,1,3,0,1,0,13,152,69
4396,2032,568,3,3,10800,2,1,0,0,1,3,86,90
4396,2031,575,3,0,0,0,0,0,0,0,0,0,0
4396,2030,2190,24,4,14700,4,0,0,0,0,6,126,84
4396,2029,2190,24,5,16858,2,2,1,0,0,16,171,69
4396,2028,2190,24,2,7155,1,1,0,0,0,6,71,75
4396,2027,571,3,4,13531,1,2,0,0,0,12,136,74
4396,2026,571,3,4,14400,2,2,0,0,1,10,127,73
4396,2025,574,3,1,3600,1,0,0,0,0,2,15,50
4396,2024,577,3,2,7109,0,2,0,0,0,5,55,63
4396,2023,515,5,1,2393,0,1,0,0,0,5,25,31
4396,2022,564,3,1,3600,1,0,0,0,0,1,23,80
4425,2033,172,33,3,10800,2,1,0,0,0,8,80,65
4425,2032,172,33,3,11100,3,0,0,0,0,6,70,69
4425,2031,167,33,4,14400,4,0,0,0,0,4,114,85
4425,2030,171,33,1,3600,1,0,0,0,0,3,20,54
4425,2024,75,10,2,7163,1,1,0,0,0,5,71,75
4425,2026,27,0,4,14440,1,2,1,0,0,16,160,71
4515,2033,565,3,3,10783,2,1,0,0,0,5,105,85
4515,2032,568,3,3,10928,1,2,0,0,0,8,99,70
4515,2031,568,3,3,10800,3,0,0,0,2,3,70,78
4515,2030,1414,48,4,14989,3,0,1,0,0,5,103,78
4515,2028,576,3,5,17980,3,2,0,0,1,10,160,79
4515,2027,584,59,4,14580,2,2,0,0,0,11,115,70
4515,2026,574,3,3,10773,2,1,0,0,1,4,81,79
4515,2025,565,3,4,14700,0,3,1,0,1,11,184,83
4515,2024,52,1,4,11086,2,1,0,0,0,11,84,54
4515,2023,52,1,4,14589,2,2,0,1,0,14,135,62
4515,2023,546,24,4,14662,1,2,1,0,0,10,125,69
4515,2022,4245,10,4,14506,1,2,1,0,0,11,112,66
4751,2033,4883,33,2,7200,2,0,0,0,0,5,61,81
4751,2032,4883,33,2,7500,0,1,1,0,0,11,84,50
4751,2031,2280,128,1,1189,0,1,0,0,0,4,20,46
4751,2030,578,3,3,11100,3,0,0,0,0,6,72,63
4751,2029,568,3,2,7364,1,0,1,0,0,6,73,84
4751,2026,584,59,5,15822,2,3,0,0,0,19,138,53
4751,2025,1934,59,0,0,0,0,0,0,0,0,0,0
4751,2024,1927,59,6,19014,4,2,0,0,0,17,144,58
4751,2023,1934,59,6,21790,4,2,0,0,1,11,143,70
4751,2022,585,59,6,19158,3,2,0,0,2,10,164,74
4779,2033,586,59,3,10737,0,3,0,1,0,9,115,81
4779,2032,2285,128,2,7145,1,1,0,0,0,6,51,58
4779,2031,2262,128,2,7472,1,1,0,0,0,10,73,54
4779,2024,1930,128,2,7153,1,1,0,0,0,7,69,68
5026,2033,18,0,5,15220,2,0,2,0,0,10,141,72
5026,2032,18,0,4,14400,3,1,0,0,0,9,93,69
5026,2031,18,0,2,7200,1,1,0,0,0,7,65,62
5026,2030,18,0,3,10895,1,1,1,0,0,9,104,71
5026,2029,18,0,3,8451,2,0,0,1,0,5,70,67
5026,2028,18,0,4,11333,2,1,0,0,0,9,123,76
5026,2022,18,0,5,17942,3,2,0,2,1,10,146,80
5026,2023,18,0,4,14839,3,1,0,1,0,11,136,78
5026,2024,18,0,3,11062,3,0,0,0,0,5,97,87
5026,2025,18,0,5,18900,1,1,3,0,1,7,155,81
5026,2026,18,0,3,9550,1,2,0,0,0,10,106,70
5026,2027,18,0,3,11044,2,1,0,0,0,11,79,55
5314,2033,520,5,2,6946,0,1,0,0,0,9,44,39
5314,2032,520,5,3,10800,2,1,0,0,0,8,74,61
5314,2031,2173,83,4,15300,2,1,1,0,0,15,127,59
5314,2030,3922,83,5,18555,3,1,1,0,1,13,169,72
5314,2029,519,83,4,14400,2,2,0,0,1,8,149,86
5314,2028,519,83,4,14444,3,1,0,0,1,5,140,87
5314,2027,521,83,4,11654,2,1,0,0,0,8,92,62
5314,2024,1481,83,4,14323,3,1,0,0,0,10,109,62
5314,2023,1481,83,5,12699,2,3,0,0,0,18,122,52
5314,2022,517,83,4,14353,2,2,0,0,0,11,102,59
6087,2033,1415,48,3,10800,1,2,0,0,0,11,103,69
6087,2032,1415,48,4,14642,1,2,1,1,0,9,145,80
6087,2031,1415,48,5,18237,4,1,0,0,1,6,104,73
6087,2030,1415,48,3,10745,2,1,0,0,0,9,101,76
6087,2029,889,48,4,14578,2,2,0,0,0,11,143,76
6087,2028,876,4,2,7153,1,1,0,0,0,2,65,89
6087,2027,891,48,4,14700,2,2,0,0,0,11,126,73
6087,2026,887,48,5,15950,3,1,0,0,2,6,106,68
6087,2025,894,48,2,7355,2,0,0,0,0,3,53,81
6087,2024,1414,48,4,13098,2,1,0,1,0,9,118,70
6087,2023,1097,10,4,14302,0,4,0,1,0,18,151,60
6087,2022,1097,10,3,10753,1,2,0,0,0,9,71,56
6089,2033,846,66,3,9433,1,2,0,0,0,10,93,55
6089,2032,2493,66,2,7200,1,1,0,0,0,8,55,50
6089,2031,831,7,2,7148,1,1,0,0,0,3,60,80
6089,2030,831,7,2,7166,0,2,0,0,0,8,62,52
6089,2029,831,7,1,3549,0,1,0,0,0,5,43,69
6089,2029,2493,66,2,7145,1,1,0,0,0,5,63,68
6089,2028,831,7,1,3113,0,1,0,0,0,7,42,44
6089,2028,2493,66,2,4139,0,1,0,0,0,9,50,44
6089,2026,849,66,5,14153,2,2,0,0,0,13,137,65
6089,2025,2488,66,3,10800,1,2,0,0,0,13,94,50
6089,2024,849,66,3,10800,2,1,0,0,0,6,93,78
6089,2023,849,66,2,7200,2,0,0,0,0,3,45,71
6089,2022,838,7,3,10751,2,1,0,0,0,10,104,66
6585,2033,3895,59,5,16074,2,2,0,2,0,10,153,74
6585,2032,2281,128,2,6491,1,1,0,0,0,9,39,26
6585,2031,2256,128,2,7493,0,1,1,0,0,10,79,57
6585,2030,2552,128,1,1161,0,0,1,0,0,3,12,37
6585,2029,2556,128,2,7556,2,0,0,0,0,7,70,62
6597,2033,517,5,2,7500,1,0,1,0,0,6,58,69
6597,2032,517,5,2,7175,1,1,0,0,0,5,58,76
6597,2022,62,1,3,10726,1,2,0,1,0,11,91,59
6597,2023,30,0,4,14344,3,1,0,0,1,10,112,71
6597,2024,62,1,1,3600,0,1,0,0,0,4,46,78
6597,2024,30,0,4,14371,2,2,0,1,1,11,95,66
6597,2025,62,1,5,18376,3,1,1,1,0,11,151,76
6597,2026,62,1,2,7200,2,0,0,0,1,3,62,89
6597,2027,62,1,4,14234,1,3,0,2,0,14,156,74
6597,2028,30,0,4,13064,3,1,0,0,1,12,114,63
6716,2030,741,2,5,15665,1,4,0,1,0,22,190,62
6716,2029,752,2,3,10800,0,3,0,0,0,14,81,42
6723,2027,2187,59,3,11100,3,0,0,0,1,5,71,78
6723,2026,2564,10,4,13828,2,1,1,0,0,15,118,60
6723,2025,77,10,4,14361,2,2,0,0,1,9,96,64
6723,2023,886,48,4,14700,2,2,0,0,0,12,101,56
6723,2022,891,48,4,14326,2,2,0,0,0,11,127,75
7844,2033,549,24,1,3600,1,0,0,0,0,2,24,72
7844,2032,547,24,2,6996,0,1,1,0,1,7,71,64
7844,2031,550,24,1,3600,1,0,0,0,0,1,40,98
7844,2030,550,24,3,10796,1,2,0,0,0,9,78,60
7844,2029,550,24,2,7500,2,0,0,0,0,5,44,64
7844,2028,550,24,3,10670,1,2,0,0,1,5,91,79
7844,2025,2190,24,3,7732,0,2,0,0,0,5,51,54
7844,2024,2190,24,2,7160,1,1,0,0,0,5,75,81
7844,2022,2190,24,3,10800,2,1,0,0,0,6,94,83
8241,2033,519,5,3,11023,1,2,0,1,0,9,118,77
8241,2032,519,83,3,10800,3,0,0,0,2,2,35,70
8241,2029,49,1,5,18452,4,1,0,0,2,8,169,87
8241,2022,81,10,4,14351,3,1,0,1,0,7,156,94
8241,2023,49,1,4,14312,2,2,0,0,0,12,153,78
8241,2024,49,1,3,10800,1,2,0,0,0,10,72,50
8241,2025,49,1,2,6596,1,0,0,1,0,3,49,76
8241,2026,11,0,4,12360,2,1,0,0,0,14,145,75
8241,2027,11,0,3,11443,1,0,2,0,0,10,113,73
8241,2028,11,0,1,3714,0,0,1,0,0,2,31,83
8241,2028,49,1,3,9854,1,2,0,1,1,10,89,58
10567,2033,1928,59,4,11289,1,2,0,1,0,11,88,55
10567,2032,584,128,2,7200,2,0,0,0,0,4,44,72
10567,2031,1920,128,2,7500,2,0,0,0,0,7,42,44
10567,2030,1919,128,2,7148,1,1,0,0,0,9,71,64
10567,2029,2259,128,2,4561,0,1,0,0,0,8,39,34
10567,2022,1930,128,2,7466,1,0,1,0,0,6,41,57
12415,2022,61,1,4,12280,0,2,1,0,0,12,118,66
12415,2023,61,1,5,17959,2,3,0,0,0,17,190,72
12415,2024,61,1,4,14400,3,1,0,0,0,13,105,54
12415,2025,61,1,5,18163,4,1,0,0,1,11,134,70
12415,2026,61,1,3,9137,1,2,0,0,0,15,95,46
13096,2031,646,6,2,7200,2,0,0,0,0,6,69,76
13096,2030,646,6,0,0,0,0,0,0,0,0,0,0
13096,2026,633,6,2,7500,1,0,1,0,1,3,48,74
13096,2024,633,6,3,11100,2,0,1,0,1,6,72,71
13096,2023,633,6,4,14342,3,1,0,0,0,9,115,70
13096,2022,633,6,3,11014,2,1,0,0,0,7,97,75
14086,2025,175,33,4,14400,2,2,0,0,0,11,120,69
14086,2024,4246,32,4,14357,1,3,0,1,0,19,102,37
14086,2023,4246,32,4,14473,4,0,0,0,0,6,77,62
14086,2022,71,10,2,7200,2,0,0,0,0,3,74,92
14114,2033,32,0,2,7145,0,2,0,0,0,5,70,75
14114,2032,32,0,1,3600,0,1,0,0,0,4,22,37
