PlayerId,Year,Team Id,League Id,GP,Min,W,L,T/OL,ENG,SO,GA,SA,GR
161731,2034,177,14,1,3761,1,0,0,0,0,1,32,85
161731,2033,177,14,1,3600,0,1,0,0,0,8,34,14
161731,2032,177,14,1,3600,0,1,0,0,0,5,46,66
32,2024,741,2,3,10704,1,2,0,2,0,7,94,73
32,2023,741,2,1,2787,0,0,1,0,0,6,33,33
32,2023,734,2,0,0,0,0,0,0,0,0,0,0
41,2034,878,4,3,8714,0,1,1,0,0,7,71,62
41,2033,876,4,3,11100,3,0,0,0,0,7,80,71
41,2032,876,4,3,11350,1,1,1,0,0,9,101,69
41,2031,894,4,0,0,0,0,0,0,0,0,0,0
41,2030,897,4,4,9824,2,2,0,0,0,14,114,55
41,2029,627,6,3,10756,2,1,0,0,0,4,68,68
41,2028,894,4,2,7169,0,2,0,1,0,7,54,56
41,2027,1922,59,4,14283,2,2,0,1,0,9,99,67
41,2026,881,4,4,14580,2,2,0,1,0,13,128,66
41,2025,9,0,4,11406,2,1,0,0,1,6,86,72
41,2024,9,0,1,3652,0,0,1,0,0,3,36,75
41,2023,46,1,4,14419,3,1,0,1,1,6,116,78
84,2034,737,2,3,10718,1,2,0,0,0,7,79,67
84,2033,737,2,4,10966,3,1,0,0,0,9,104,64
84,2032,737,2,4,14632,1,3,0,0,0,13,154,75
84,2031,751,2,3,11100,3,0,0,0,0,6,108,87
84,2030,740,2,3,10746,2,1,0,0,0,7,74,65
84,2029,41,1,4,12256,1,2,1,0,0,12,120,70
84,2028,4619,1,4,13643,1,2,1,1,0,14,165,72
84,2028,738,2,5,18143,3,1,1,0,1,10,138,75
84,2027,4619,1,0,0,0,0,0,0,0,0,0,0
84,2027,25,0,2,7200,2,0,0,0,0,4,69,87
84,2026,4619,1,3,10157,2,1,0,0,0,10,99,66
84,2025,4619,1,4,14361,1,3,0,1,0,17,157,71
84,2024,4619,1,5,15735,3,1,0,0,0,10,132,71
84,2023,109,11,6,16637,2,1,1,1,0,16,162,63
84,2022,109,11,6,20308,4,2,0,0,0,16,153,62
113,2034,736,2,4,13856,3,1,0,0,0,11,113,68
113,2033,736,2,4,14383,3,1,0,0,1,5,86,77
113,2032,733,2,3,10207,1,1,1,0,0,8,90,74
113,2024,752,2,3,11053,2,0,1,0,0,8,104,69
156542,2030,88,12,4,14400,4,0,0,0,1,4,54,65
156542,2029,88,12,4,14400,3,1,0,0,0,8,93,67
218,2034,2190,24,4,14400,1,3,0,0,0,20,158,57
218,2033,2190,24,4,14400,3,1,0,0,0,9,96,66
218,2032,165,32,4,14344,2,2,0,0,0,13,113,55
218,2031,71,10,4,14700,4,0,0,0,0,12,125,69
218,2030,80,10,5,14712,3,0,1,0,0,10,158,77
218,2028,2564,10,6,21805,5,1,0,0,2,14,191,78
218,2027,1371,14,3,11085,2,0,1,0,0,7,79,69
218,2026,1371,14,3,10679,0,3,0,1,0,14,77,33
218,2025,1371,14,1,3263,0,1,0,0,0,7,27,20
218,2024,1371,14,1,3600,0,1,0,0,0,1,26,74
151346,2028,100,12,2,4021,0,2,0,0,0,7,39,40
278,2034,752,2,2,7200,2,0,0,0,0,4,59,75
278,2033,752,2,2,7200,2,0,0,0,0,3,53,80
278,2032,744,2,2,7482,1,1,0,1,0,5,75,84
278,2031,80,10,3,10800,2,1,0,0,0,9,117,85
278,2029,524,5,5,14864,3,1,0,1,0,12,133,66
278,2028,524,5,3,10862,1,1,1,1,0,7,67,62
278,2026,893,4,5,18000,4,1,0,0,2,8,142,80
278,2025,893,4,2,7164,1,1,0,0,0,4,60,76
278,2024,893,4,3,10733,1,2,0,0,1,8,78,66
182612,2034,88,12,2,4762,1,0,0,0,0,6,37,46
357,2027,204,14,3,11020,2,1,0,0,0,5,99,80
357,2026,204,14,2,6302,0,1,0,1,0,7,67,64
357,2025,204,14,2,7158,1,1,0,0,0,8,69,62
357,2024,204,14,3,11372,2,0,1,0,0,7,108,79
146207,2028,229,14,1,3586,0,1,0,0,0,4,22,36
146230,2031,195,14,3,10345,1,1,0,0,0,14,100,52
146230,2030,195,14,1,3600,1,0,0,0,0,4,33,61
146230,2029,195,14,3,10761,2,1,0,0,0,10,92,72
146230,2028,195,14,3,11346,2,1,0,0,0,5,93,83
146234,2028,135,13,4,14400,4,0,0,0,0,5,86,72
146234,2027,135,13,4,10196,3,0,0,0,0,10,59,43
161773,2030,94,12,3,9156,1,2,0,0,0,13,78,38
146240,2034,4921,10,3,10697,1,2,0,0,0,10,75,54
146240,2033,4921,10,2,7377,2,0,0,0,0,4,49,61
146240,2032,4921,10,2,7162,1,1,0,0,0,5,93,95
146240,2031,211,14,2,7200,2,0,0,0,0,4,48,75
146240,2030,211,14,3,11100,3,0,0,0,0,9,114,78
146240,2029,211,14,1,3900,1,0,0,0,0,2,39,99
146240,2028,211,14,3,10792,1,2,0,0,0,11,86,57
557,2025,739,2,4,14700,4,0,0,0,1,8,114,82
557,2026,2187,59,4,10769,2,1,0,0,0,9,101,64
557,2027,3987,48,3,10784,0,3,0,0,0,8,115,77
557,2027,739,2,4,14700,1,2,1,0,0,14,144,66
573,2034,1928,59,3,10800,3,0,0,0,0,3,59,70
573,2033,570,3,1,3600,1,0,0,0,0,1,20,72
573,2032,570,3,1,3600,1,0,0,0,0,2,40,92
573,2031,1925,59,4,14226,2,2,0,0,0,15,133,56
573,2030,564,3,0,0,0,0,0,0,0,0,0,0
573,2029,564,3,2,7200,1,1,0,0,1,5,56,64
573,2028,571,3,2,6933,0,2,0,0,0,10,81,56
573,2027,1927,59,3,10800,2,1,0,0,0,9,102,73
573,2026,2256,128,2,7200,1,1,0,0,0,8,72,70
573,2025,2280,128,2,7565,2,0,0,0,0,3,81,97
166980,2034,229,14,3,5334,1,1,0,0,0,6,41,49
166980,2033,229,14,1,3600,1,0,0,0,0,1,23,80
166980,2032,229,14,0,0,0,0,0,0,0,0,0,0
590,2034,752,2,5,18300,4,1,0,0,1,11,154,79
172199,2034,193,14,2,6689,1,0,0,1,0,6,72,77
172199,2033,193,14,1,3600,1,0,0,0,0,3,26,74
616,2024,743,2,3,9905,2,1,0,0,0,6,97,78
616,2023,739,2,4,11843,2,2,0,0,1,11,93,61
617,2034,514,83,5,18244,3,2,0,0,0,13,144,64
617,2033,732,2,3,10774,2,1,0,0,1,6,91,79
617,2032,897,48,6,21631,4,2,0,0,1,15,170,73
617,2031,747,2,5,16117,2,1,1,1,0,11,164,82
617,2024,3,0,5,10190,1,1,1,0,0,11,100,56
617,2025,3,0,4,14685,1,2,1,0,0,12,121,62
617,2026,63,1,1,3518,0,1,0,0,0,3,36,82
617,2027,63,1,2,7254,2,0,0,0,0,5,66,70
166986,2032,103,12,4,14662,2,1,1,0,0,10,112,63
166986,2031,103,12,3,10790,1,2,0,0,0,8,68,56
166986,2029,94,12,4,11293,2,1,0,0,0,11,116,67
677,2034,11,0,5,15825,1,3,0,0,0,22,195,67
677,2033,11,0,4,14351,3,1,0,1,0,7,125,80
677,2032,11,0,1,3600,1,0,0,0,0,4,31,59
677,2031,11,0,5,17052,2,1,1,0,0,16,151,66
677,2022,580,59,5,17887,2,3,0,1,0,13,140,65
677,2023,564,3,4,14687,2,1,1,0,0,8,135,79
677,2024,11,0,5,14666,2,2,0,1,0,15,137,61
677,2025,11,0,4,14660,1,3,0,1,0,16,160,69
677,2026,11,0,4,12840,2,2,0,0,0,17,127,55
677,2027,11,0,4,14754,0,2,2,1,0,14,144,74
677,2028,11,0,3,10800,2,1,0,0,0,9,115,82
677,2029,11,0,5,15836,0,3,1,0,0,17,165,67
677,2030,11,0,5,14615,1,3,0,0,0,15,142,64
151387,2032,5095,10,4,14400,3,1,0,0,0,10,148,83
151387,2031,187,14,3,9545,2,1,0,0,0,10,57,48
151387,2030,187,14,3,10721,2,1,0,0,0,7,79,68
151387,2029,187,14,3,11073,3,0,0,0,2,2,44,76
151387,2028,187,14,3,11101,3,0,0,0,0,7,51,50
172208,2032,127,11,3,10853,1,1,1,0,0,10,83,58
156592,2033,232,14,1,3600,1,0,0,0,0,4,38,62
779,2034,1414,48,3,11100,3,0,0,0,0,4,97,88
779,2033,2571,48,4,14318,1,3,0,0,0,13,108,57
779,2031,893,4,3,10989,1,1,1,0,0,8,105,74
779,2029,883,4,3,10920,0,2,1,1,0,13,115,67
779,2028,880,4,2,7463,1,1,0,1,0,7,62,66
779,2027,48,1,3,10800,3,0,0,0,0,8,88,73
779,2026,48,1,3,11006,1,2,0,0,0,7,84,71
779,2025,48,1,1,3564,0,1,0,1,0,4,42,66
182655,2034,123,11,4,13803,2,2,0,0,0,20,144,48
161796,2031,109,11,3,10800,3,0,0,0,0,7,96,73
161796,2030,109,11,4,12046,3,0,0,0,0,11,87,56
161796,2028,109,11,0,0,0,0,0,0,0,0,0,0
848,2034,743,2,3,11355,1,1,1,0,0,6,105,86
848,2032,43,1,4,14317,3,1,0,0,0,8,94,69
848,2031,43,1,4,14764,2,2,0,1,0,17,136,63
848,2029,43,1,5,18164,2,1,1,0,2,13,171,73
848,2028,43,1,3,8715,2,0,0,0,0,6,64,64
848,2027,43,1,3,10800,3,0,0,0,0,6,77,70
848,2026,43,1,3,10800,3,0,0,0,0,8,67,59
848,2025,43,1,2,7458,1,1,0,0,0,7,62,66
848,2024,43,1,3,10800,3,0,0,0,0,6,86,78
848,2023,43,1,4,14972,2,0,2,0,0,9,103,75
878,2034,893,48,3,11100,2,0,1,0,1,5,59,70
878,2033,996,48,4,14637,2,2,0,0,1,11,165,81
878,2032,890,48,3,10800,1,2,0,0,1,9,98,72
878,2031,885,48,4,14582,1,2,1,1,0,10,109,65
878,2028,879,4,1,3600,1,0,0,0,0,1,19,70
878,2027,879,4,3,11012,2,1,0,0,0,8,85,61
878,2026,879,4,5,18338,1,3,1,1,1,13,117,61
878,2025,879,4,4,14358,1,3,0,0,0,13,126,67
878,2024,1919,128,3,10800,1,2,0,0,0,15,117,52
156609,2034,82,10,3,10800,2,1,0,0,1,4,91,90
156609,2033,82,10,3,10758,1,2,0,0,0,10,92,63
156609,2032,229,14,4,14700,2,1,1,0,1,8,114,79
156609,2031,229,14,2,7112,1,1,0,0,0,4,46,67
156609,2030,229,14,3,10750,1,2,0,0,0,10,97,70
156609,2029,229,14,2,7175,1,1,0,1,0,7,62,55
156610,2034,890,48,3,10697,2,0,1,0,1,5,75,74
156610,2033,1922,59,4,14383,3,1,0,0,1,6,87,66
156610,2032,149,10,4,14400,3,1,0,0,1,10,115,65
156610,2031,149,10,3,10754,0,3,0,0,0,13,111,59
156610,2030,115,11,5,15744,1,3,0,1,0,19,123,48
156610,2029,115,11,4,12248,3,0,0,0,0,10,99,60
156610,2028,115,11,4,11353,1,2,0,0,0,14,96,44
146314,2031,192,14,3,10997,1,1,1,0,0,8,73,57
146314,2028,192,14,1,3566,0,1,0,0,0,2,24,64
949,2034,511,5,2,7200,2,0,0,0,0,3,50,77
949,2033,511,5,1,3600,1,0,0,0,0,1,28,76
949,2032,511,5,2,7500,1,0,1,0,0,5,50,59
949,2031,511,5,2,7200,2,0,0,0,0,2,55,89
151415,2033,1895,128,2,7200,2,0,0,0,0,5,56,66
151415,2032,582,128,4,8669,1,0,1,0,0,5,91,73
151415,2026,112,11,3,11100,3,0,0,0,0,10,99,62
987,2031,17,0,3,9938,1,2,0,0,0,14,95,47
987,2030,17,0,4,14339,1,3,0,0,0,13,141,69
987,2029,17,0,5,16586,1,3,0,0,0,17,154,61
987,2022,568,3,2,7317,1,1,0,0,0,4,69,81
987,2023,39,1,4,11613,2,1,0,0,0,11,86,54
987,2024,17,0,3,10800,2,1,0,0,0,6,84,74
987,2025,39,1,4,14830,4,0,0,0,0,12,112,59
987,2026,39,1,3,10498,0,3,0,0,0,19,120,41
987,2027,39,1,2,7200,1,1,0,0,0,8,60,63
987,2028,17,0,3,11077,2,1,0,0,0,6,111,86
991,2034,625,6,5,16327,4,1,0,0,0,18,147,59
991,2033,625,6,2,7157,1,1,0,0,0,7,68,80
991,2029,517,83,4,14391,2,2,0,0,0,10,147,78
991,2025,749,2,4,12434,0,3,0,1,0,13,101,50
991,2024,749,2,3,10749,0,3,0,1,0,12,80,43
991,2023,749,2,3,11189,0,1,2,0,0,10,90,63
991,2022,749,2,5,14626,1,2,0,0,0,10,156,78
172219,2033,111,11,1,3102,0,1,0,0,0,6,32,40
172219,2032,111,11,1,3574,0,1,0,1,0,5,41,53
172222,2033,121,11,4,14055,1,3,0,0,0,13,110,59
1072,2034,513,5,3,10769,1,2,0,0,1,7,104,77
1072,2033,512,5,3,11090,2,1,0,0,0,5,88,74
1072,2032,512,5,2,7188,1,1,0,0,0,5,69,81
1072,2031,512,5,2,7145,1,1,0,0,0,5,59,68
1072,2030,520,5,3,11100,1,2,0,0,0,8,117,75
1072,2029,520,5,3,10800,0,3,0,0,0,16,92,36
1072,2023,566,3,1,3900,0,0,1,0,0,2,35,95
172227,2033,117,11,5,14930,2,2,0,0,0,16,161,63
172227,2032,117,11,5,15743,1,3,0,0,0,20,150,56
172227,2031,117,11,3,11314,2,0,1,0,0,9,79,58
151423,2034,4919,32,4,13839,0,4,0,1,0,19,117,42
151423,2033,81,10,3,9879,1,1,0,0,0,6,93,73
151423,2032,81,10,4,14552,3,1,0,1,1,10,106,63
151423,2030,109,11,4,13454,1,2,1,0,0,14,106,56
151423,2029,109,11,3,11389,0,1,2,0,0,13,105,53
151423,2028,109,11,4,14328,2,2,0,0,0,13,113,60
151423,2027,109,11,3,10800,2,1,0,0,0,9,83,59
151423,2026,109,11,5,14643,2,2,0,0,0,17,143,57
167028,2032,110,11,2,7200,1,1,0,0,0,6,46,51
167028,2031,110,11,3,10770,2,1,0,0,0,10,79,54
167028,2030,110,11,5,14611,1,3,0,1,0,14,134,57
167028,2029,110,11,5,13709,2,1,1,0,0,22,136,43
146339,2029,227,14,3,6787,0,2,0,0,0,11,81,51
146339,2028,227,14,2,7200,1,1,0,0,0,6,77,73
146339,2027,227,14,1,3600,1,0,0,0,1,0,41,100
1168,2034,517,5,3,10800,2,1,0,0,0,6,103,73
1168,2032,732,2,3,10800,3,0,0,0,0,4,70,74
1168,2030,748,2,5,14451,2,1,0,1,0,11,154,74
1168,2028,1880,2,4,14343,2,2,0,0,0,11,115,64
1168,2027,1880,2,4,14775,0,2,2,2,0,9,123,77
1168,2026,1880,2,4,14649,3,1,0,0,1,12,101,63
1168,2025,1880,2,4,14654,3,1,0,0,1,5,112,81
1168,2024,1880,2,3,10800,1,2,0,0,0,7,92,70
1168,2023,1880,2,5,18300,5,0,0,0,1,9,180,87
1179,2030,1475,83,2,7470,0,1,1,0,0,5,66,70
1179,2028,580,128,1,3900,1,0,0,0,0,4,26,56
1179,2027,2277,128,2,7185,0,2,0,0,0,7,84,74
1179,2026,4716,32,0,0,0,0,0,0,0,0,0,0
1179,2024,158,10,3,9512,2,1,0,0,0,11,75,50
1179,2024,4919,32,0,0,0,0,0,0,0,0,0,0
1179,2023,4919,32,6,21600,4,2,0,0,1,18,133,55
177425,2034,127,11,4,14336,1,2,1,0,0,16,109,55
177425,2032,117,11,3,9410,2,1,0,0,0,10,77,53
177427,2034,121,11,4,14400,4,0,0,0,0,8,108,70
177427,2033,121,11,4,11159,1,1,1,0,0,9,98,68
151441,2031,4999,193,3,7221,0,2,1,0,0,12,74,47
151441,2030,136,13,5,10587,0,2,1,0,0,14,155,63
151441,2026,130,13,2,7200,1,1,0,0,0,5,49,64
146370,2034,1895,128,3,10800,3,0,0,0,1,7,66,63
146370,2033,584,128,2,7200,2,0,0,0,0,4,41,58
146370,2032,174,33,5,13152,2,2,0,0,1,10,154,78
146370,2031,174,33,4,14557,2,1,1,0,1,11,144,77
146370,2030,4997,32,4,10490,1,2,0,0,0,13,86,47
146370,2029,4997,32,3,10757,1,2,0,0,0,13,92,52
146370,2028,116,11,3,10787,2,1,0,1,0,7,75,64
146370,2025,116,11,2,7463,0,1,1,0,0,6,75,70
146370,2026,116,11,4,14097,3,0,0,0,0,13,141,68
146370,2027,116,11,4,14587,1,3,0,1,0,14,139,64
156665,2034,3797,193,2,6248,1,0,0,0,0,5,46,59
156665,2030,1340,13,3,10800,3,0,0,0,1,5,55,65
156665,2029,1340,13,4,13377,1,2,0,1,0,12,141,70
156665,2028,1340,13,4,13209,1,2,1,0,0,16,103,47
167085,2034,4635,193,3,7846,0,3,0,0,0,15,87,45
167085,2032,134,13,3,10800,3,0,0,0,1,2,86,91
161870,2033,231,14,1,3900,1,0,0,0,0,4,38,56
1493,2024,4920,10,4,14731,4,0,0,0,0,8,108,75
1493,2022,203,14,3,7669,0,2,0,0,0,10,60,43
1495,2034,885,48,2,7262,1,0,1,0,0,3,37,65
1495,2033,883,4,2,7142,0,2,0,0,0,9,73,63
1495,2032,835,7,2,7500,1,0,1,0,0,4,62,78
1495,2031,835,7,3,11100,2,0,1,0,0,6,93,76
1495,2030,890,48,3,10095,1,2,0,1,1,10,91,63
151475,2034,77,10,4,14400,3,1,0,0,0,8,118,70
151475,2032,190,14,3,11398,2,0,1,0,0,11,110,68
151475,2031,190,14,3,10637,0,3,0,0,0,11,113,61
151475,2030,190,14,2,3971,1,0,0,0,0,2,33,65
151475,2029,190,14,3,7901,2,0,0,0,0,3,51,67
1604,2034,572,3,1,3600,1,0,0,0,0,1,33,98
1604,2033,566,3,3,10760,2,1,0,0,0,6,90,77
1604,2032,566,3,1,3600,1,0,0,0,0,1,15,67
1604,2031,1922,59,4,14320,1,3,0,0,0,16,135,58
1604,2030,573,3,1,3600,1,0,0,0,1,0,26,100
1604,2029,580,59,5,15073,1,3,0,1,0,14,165,71
1604,2028,2556,128,3,10800,2,1,0,0,1,8,75,66
1604,2027,1920,128,2,7200,2,0,0,0,1,2,36,74
1604,2026,585,59,3,10800,1,2,0,0,0,8,89,69
1604,2025,572,3,1,3600,1,0,0,0,1,0,24,93
1604,2024,572,3,0,0,0,0,0,0,0,0,0,0
172283,2034,139,13,3,9431,0,3,0,0,0,13,101,56
172283,2033,139,13,3,11039,0,2,1,1,0,11,121,77
172283,2032,139,13,3,10770,1,2,0,0,0,11,113,65
172285,2032,140,13,5,13687,2,1,0,0,0,11,90,54
172285,2031,140,13,3,10941,1,1,1,0,0,11,86,55
177463,2034,130,13,4,14329,2,2,0,0,0,12,104,62
177463,2033,130,13,4,14628,2,2,0,0,1,9,83,64
177463,2032,130,13,4,7689,1,1,0,0,0,8,67,54
156691,2030,136,13,6,14759,1,3,0,0,0,27,174,44
156691,2029,136,13,5,12603,2,1,0,1,0,5,123,75
156691,2028,136,13,4,12278,2,1,0,1,1,8,93,66
177466,2034,1340,13,5,15085,2,1,1,0,0,13,135,63
182727,2034,197,14,2,7178,0,2,0,1,0,10,96,63
1843,2034,629,6,4,14700,4,0,0,0,0,5,132,83
1843,2032,626,6,5,18300,1,3,1,0,1,17,168,66
1843,2031,626,6,2,6928,1,1,0,0,0,10,53,35
1843,2030,626,6,2,7154,1,1,0,0,1,6,66,70
1843,2029,635,6,3,10800,3,0,0,0,0,7,85,67
1843,2028,839,7,2,7173,1,1,0,0,0,7,47,53
1843,2027,828,7,4,14624,2,1,1,0,0,10,120,73
1843,2026,625,6,4,15128,2,1,1,0,0,14,151,73
1843,2024,625,6,1,3600,1,0,0,0,0,4,33,57
1843,2025,625,6,2,7200,2,0,0,0,0,5,53,67
1964,2034,729,2,4,14397,1,2,1,0,0,20,140,50
1964,2033,3789,2,2,7146,0,2,0,0,0,7,55,52
1964,2033,739,2,3,9822,1,2,0,0,0,8,72,53
1964,2032,752,2,6,20264,1,5,0,2,0,22,178,56
1964,2031,742,2,4,11315,1,2,0,0,0,10,104,68
1964,2026,132,13,4,13844,4,0,0,0,0,7,89,67
172336,2033,132,13,4,10567,1,2,0,0,0,12,92,51
172336,2032,132,13,4,13695,0,3,1,0,0,20,134,43
172336,2031,132,13,4,12104,2,1,0,0,1,12,118,63
182748,2034,135,13,4,14118,0,4,0,0,0,21,142,48
182748,2033,135,13,5,13316,2,0,1,0,0,8,89,60
182750,2034,128,13,4,14974,1,1,2,1,0,14,111,54
182750,2033,128,13,6,15336,2,3,0,0,0,28,143,36
182750,2032,128,13,4,14367,2,2,0,0,0,15,114,54
177507,2034,144,13,4,11111,2,1,0,0,0,6,71,59
177507,2033,144,13,3,11077,3,0,0,0,0,8,84,63
177507,2032,144,13,5,18000,5,0,0,0,1,10,108,64
156714,2034,46,1,4,13523,0,3,1,0,0,17,149,68
156714,2033,46,1,4,13414,2,1,0,0,0,16,113,54
156714,2032,46,1,5,17875,2,3,0,1,0,14,147,66
156714,2031,139,13,4,11488,0,4,0,0,0,20,134,45
156714,2030,139,13,5,16871,3,2,0,0,0,19,162,58
156714,2029,139,13,5,18027,3,1,1,0,1,9,127,77
156714,2028,139,13,4,13038,2,2,0,0,0,14,106,59
156714,2027,139,13,4,11720,2,0,1,0,0,4,62,59
161970,2034,210,14,3,11083,0,2,1,0,0,12,108,61
161970,2033,210,14,3,7806,0,2,0,0,0,14,117,56
161970,2032,210,14,1,3547,0,1,0,0,0,2,35,81
161970,2031,210,14,1,3600,0,1,0,0,0,5,68,96
161971,2034,212,14,2,7196,1,1,0,0,0,7,46,51
156737,2034,4997,32,4,14371,2,2,0,0,0,14,116,62
156737,2033,4997,32,4,14395,3,1,0,0,1,11,105,63
156737,2032,4919,32,3,11400,2,0,1,0,0,9,103,72
156737,2031,4919,32,3,10922,1,1,1,0,0,11,91,58
156737,2030,123,11,4,13970,1,3,0,0,0,19,126,48
156737,2029,123,11,3,8001,1,1,0,0,0,13,77,43
177551,2034,143,13,3,10751,0,3,0,2,0,14,104,51
177568,2034,4949,14,1,3600,1,0,0,0,0,2,29,73
177578,2032,109,11,5,12294,0,3,0,1,0,19,150,53
2778,2031,77,10,2,7200,2,0,0,0,0,5,44,57
2778,2029,172,33,4,14644,2,1,1,0,1,7,113,72
2778,2028,169,33,2,7152,0,2,0,1,0,5,58,70
2778,2024,40,1,0,0,0,0,0,0,0,0,0,0
2778,2025,40,1,0,0,0,0,0,0,0,0,0,0
2778,2026,40,1,2,7200,1,1,0,0,0,6,96,83
2778,2027,40,1,4,11782,1,2,0,0,0,13,120,67
177599,2031,109,11,4,11148,3,1,0,0,0,9,92,67
156773,2034,189,14,4,13900,0,2,1,0,0,10,129,69
156773,2033,189,14,3,11400,2,1,0,0,0,10,104,66
146719,2034,39,1,2,7167,1,1,0,0,0,5,50,64
146719,2033,17,0,3,11100,3,0,0,0,0,10,93,64
146719,2032,39,1,3,10835,3,0,0,0,0,5,64,66
146719,2031,39,1,3,10953,1,1,1,0,0,14,100,55
146719,2029,71,10,2,7200,0,2,0,0,0,10,90,67
146719,2028,1918,59,5,16133,3,1,1,0,0,11,130,66
3081,2033,20,0,3,11100,2,0,1,0,0,3,97,92
3081,2023,747,2,2,7128,1,1,0,0,0,5,53,62
3081,2024,747,2,2,7127,1,1,0,0,0,6,46,51
3081,2026,752,2,3,11100,1,2,0,0,0,12,104,63
3081,2028,734,2,4,11248,2,2,0,0,0,11,105,62
3211,2034,577,3,3,10800,1,2,0,0,0,6,71,68
3211,2033,577,3,3,10800,3,0,0,0,0,4,106,85
3211,2032,577,3,1,3586,0,1,0,0,0,2,25,64
3211,2031,574,3,0,0,0,0,0,0,0,0,0,0
3211,2030,572,3,3,10261,2,1,0,0,0,6,98,76
3211,2027,64,1,0,0,0,0,0,0,0,0,0,0
3211,2027,573,3,0,0,0,0,0,0,0,0,0,0
3211,2026,82,10,1,3548,0,1,0,0,0,5,27,36
3211,2026,64,1,4,11830,1,3,0,0,0,14,123,59
3211,2025,82,10,3,9451,1,2,0,0,0,8,112,71
3211,2024,64,1,5,15566,1,3,0,1,0,16,137,56
3287,2034,545,24,4,14345,3,1,0,0,0,12,77,53
3287,2033,545,24,4,14400,4,0,0,0,0,8,97,67
3287,2032,543,24,2,7500,2,0,0,0,0,6,82,76
3287,2031,543,24,4,14400,3,1,0,0,0,9,94,64
3287,2030,543,24,2,7200,2,0,0,0,0,6,50,57
3287,2029,3987,48,4,14700,0,3,1,0,0,19,173,68
3287,2027,2190,24,3,7881,0,1,1,1,0,4,54,64
3287,2026,2190,24,3,9038,0,1,1,0,0,5,97,83
3287,2025,545,24,2,7197,1,1,0,0,0,4,64,82
3287,2024,51,1,5,14987,1,2,1,0,0,13,170,76
3287,2023,51,1,4,14359,3,1,0,0,0,7,91,67
3287,2022,879,4,1,3600,0,1,0,0,0,5,42,61
151700,2034,40,1,3,10796,2,1,0,0,0,8,86,63
151700,2033,40,1,3,10975,1,2,0,0,0,12,127,79
151700,2028,737,2,2,7200,2,0,0,0,0,5,48,66
151700,2029,745,2,3,10754,2,1,0,0,1,5,85,78
151700,2030,745,2,2,7187,1,1,0,0,0,3,46,71
151700,2031,743,2,4,14340,2,2,0,0,0,8,126,77
172483,2033,106,12,3,10800,3,0,0,0,0,7,91,71
172483,2031,106,12,3,10747,1,2,0,0,0,9,86,58
3517,2034,2193,5,3,10800,1,2,0,0,0,13,85,46
3517,2032,1880,2,3,10800,3,0,0,0,2,2,86,91
3517,2023,743,2,3,10102,2,1,0,0,0,9,79,62
3641,2028,729,2,4,14700,3,0,1,0,0,10,89,59
3641,2027,729,2,6,21857,4,2,0,0,1,13,194,80
3641,2025,48,1,3,9576,0,2,1,0,0,12,71,43
3641,2024,48,1,3,10800,2,1,0,0,0,9,122,80
3641,2024,4182,0,0,0,0,0,0,0,0,0,0,0
3641,2023,4182,0,3,10800,2,1,0,0,0,13,97,59
3641,2023,513,5,1,3600,1,0,0,0,0,1,30,86
3641,2022,48,1,1,3546,0,1,0,1,0,2,33,78
3764,2034,732,2,7,25800,5,0,2,0,2,12,198,76
3764,2033,732,2,4,14315,2,2,0,0,1,8,97,68
3764,2031,59,1,2,7200,1,1,0,0,0,6,65,63
3764,2031,736,2,5,15162,4,1,0,0,1,9,136,73
3764,2030,742,2,5,16651,2,2,0,0,1,13,138,64
3764,2029,890,48,5,15825,3,1,0,0,0,11,96,55
3764,2022,738,2,3,10790,2,1,0,0,0,6,91,74
3764,2023,59,1,0,0,0,0,0,0,0,0,0,0
3764,2024,69,10,4,14328,1,3,0,0,0,13,151,74
3764,2025,69,10,4,15256,2,0,2,0,0,9,136,77
3764,2026,59,1,3,11076,1,1,1,1,0,9,65,52
3764,2027,59,1,4,14345,1,3,0,1,0,17,175,77
3775,2027,740,2,4,14945,2,1,1,0,0,12,133,71
3775,2026,749,2,6,18231,2,3,0,2,1,9,155,72
3775,2025,1880,2,3,10800,3,0,0,0,0,3,66,74
3775,2023,749,2,4,14681,1,2,1,0,0,10,148,81
3827,2034,627,6,1,3600,1,0,0,0,0,1,24,80
3827,2027,629,6,3,10786,1,2,0,0,0,11,107,63
3827,2026,629,6,2,7200,2,0,0,0,0,3,55,73
3827,2023,629,6,1,3900,0,0,1,0,0,3,47,89
3827,2022,629,6,1,3600,0,1,0,0,0,6,41,38
156877,2031,747,2,3,9866,1,2,0,0,0,13,109,58
156877,2030,744,2,4,12218,1,3,0,0,0,12,120,64
156877,2029,1880,2,4,14646,3,1,0,0,1,7,79,63
4227,2034,636,6,0,0,0,0,0,0,0,0,0,0
4227,2034,879,4,0,0,0,0,0,0,0,0,0,0
4227,2033,882,4,5,15233,1,2,1,0,1,12,146,67
4227,2032,880,4,3,10800,3,0,0,0,0,8,118,94
4227,2031,886,4,4,14400,3,1,0,0,2,6,91,73
4227,2025,975,48,4,14389,3,1,0,0,1,9,130,77
4227,2024,878,4,2,5872,0,2,0,0,0,9,61,48
4227,2023,893,4,2,3867,0,2,0,0,0,8,43,42
4397,2034,2556,128,1,3515,0,1,0,0,0,7,40,31
4397,2033,1922,59,3,10800,3,0,0,0,0,9,76,62
